%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.transform.translation.x,field.transform.translation.y,field.transform.translation.z,field.transform.rotation.x,field.transform.rotation.y,field.transform.rotation.z,field.transform.rotation.w
1548944321996207387,68545,1548944321996207387,/world,vicon/target3/target3,-0.0544718304622,1.26469044604,0.0149701591799,-0.0372335706097,0.0349986391323,0.129907611411,0.990208447235
1548944322001207721,68546,1548944322001207721,/world,vicon/target3/target3,-0.054501408084,1.26496510748,0.0151647031385,-0.0341942622389,0.0252643568584,0.131175948476,0.990447038081
1548944322006214279,68547,1548944322006214279,/world,vicon/target3/target3,-0.0545260564285,1.26491070748,0.0153160659638,-0.0372238229407,0.0272801830911,0.133668882337,0.989950912172
1548944322011205220,68548,1548944322011205220,/world,vicon/target3/target3,-0.0545008242541,1.2649242026,0.015300768888,-0.0380263269308,0.0258779161023,0.13425395445,0.989878885335
1548944322016213028,68549,1548944322016213028,/world,vicon/target3/target3,-0.0549966033869,1.26481876379,0.0144151221593,-0.0471272800137,0.0485148509933,0.132587506807,0.988860901113
1548944322021220314,68550,1548944322021220314,/world,vicon/target3/target3,-0.0544194241662,1.26473977317,0.0149677009234,-0.0372704087834,0.0344594323863,0.129374211192,0.990295803095
1548944322026223632,68551,1548944322026223632,/world,vicon/target3/target3,-0.0545151940204,1.26467551427,0.0148946141025,-0.0374810328328,0.0344536257145,0.128987366009,0.99033851751
1548944322031199079,68552,1548944322031199079,/world,vicon/target3/target3,-0.0544895385756,1.2649912803,0.0152620975383,-0.0346148948461,0.0253754975481,0.130827750754,0.990475639686
1548944322036223667,68553,1548944322036223667,/world,vicon/target3/target3,-0.0544832926894,1.26491259335,0.0152821078338,-0.0372954681767,0.0250904390315,0.134244128895,0.989928296282
1548944322041203612,68554,1548944322041203612,/world,vicon/target3/target3,-0.0545381446328,1.26490993147,0.0152615715705,-0.0367371743242,0.026653797983,0.133048989679,0.990069654833
1548944322046249537,68555,1548944322046249537,/world,vicon/target3/target3,-0.0547421660521,1.26477906103,0.0149280252686,-0.0469659600845,0.0417944852625,0.133247716771,0.989086682536
1548944322051222871,68556,1548944322051222871,/world,vicon/target3/target3,-0.0544504466422,1.26468553513,0.0149421012338,-0.0359797037827,0.0348032863986,0.129411210493,0.990326678814
1548944322056311003,68557,1548944322056311003,/world,vicon/target3/target3,-0.0544857876854,1.26470104309,0.0148770066422,-0.035231570156,0.0340202384186,0.129315468922,0.990393290234
1548944322061308063,68558,1548944322061308063,/world,vicon/target3/target3,-0.0543888557643,1.26463503164,0.0150010595794,-0.0371496743287,0.033517271453,0.131097036824,0.990106085805
1548944322066341915,68559,1548944322066341915,/world,vicon/target3/target3,-0.0544092285799,1.26466610254,0.0150113066673,-0.0362053107944,0.0325933751119,0.129710992705,0.990354434402
1548944322071349126,68560,1548944322071349126,/world,vicon/target3/target3,-0.054584196327,1.26476441462,0.0147398107307,-0.0364142535479,0.0348599446214,0.127645288671,0.990537968318
1548944322076309226,68561,1548944322076309226,/world,vicon/target3/target3,-0.0544484077535,1.26468971193,0.0149863543222,-0.0354932657654,0.0341867421834,0.12993438634,0.990297202859
1548944322081304792,68562,1548944322081304792,/world,vicon/target3/target3,-0.0544609187038,1.26466947916,0.0149004763123,-0.0343894201504,0.0338609483513,0.128969815741,0.990473417405
1548944322086323342,68563,1548944322086323342,/world,vicon/target3/target3,-0.0546929577133,1.26469949104,0.0145427363139,-0.0377523102563,0.0444083527477,0.129960149728,0.989804536643
1548944322091301246,68564,1548944322091301246,/world,vicon/target3/target3,-0.0544045076587,1.26472265261,0.0149757749808,-0.035025394091,0.0326819379948,0.129371397376,0.990438364684
1548944322096308521,68565,1548944322096308521,/world,vicon/target3/target3,-0.0544046407427,1.26470023352,0.0150080986892,-0.0375610404186,0.0345038165386,0.129274102604,0.990296350232
1548944322101320471,68566,1548944322101320471,/world,vicon/target3/target3,-0.0544262408874,1.26466476206,0.0149855734572,-0.0353339794137,0.0322785920648,0.129486960612,0.990425529469
1548944322106326263,68567,1548944322106326263,/world,vicon/target3/target3,-0.0544513586318,1.26469670961,0.0149795789425,-0.0348357007514,0.0326695207018,0.129776264531,0.990392496708
1548944322111303132,68568,1548944322111303132,/world,vicon/target3/target3,-0.0544085360673,1.26464151273,0.014997803956,-0.0382136808719,0.0348526108441,0.130107862584,0.990149965513
1548944322116355697,68569,1548944322116355697,/world,vicon/target3/target3,-0.0548208328612,1.26474856418,0.0142568189352,-0.0407756161957,0.0472087915067,0.126528233175,0.98999963906
1548944322121324279,68570,1548944322121324279,/world,vicon/target3/target3,-0.0542986725301,1.26465769402,0.0151028604441,-0.0353233133381,0.0324723976868,0.130120389743,0.990336554458
1548944322126297449,68571,1548944322126297449,/world,vicon/target3/target3,-0.0544699185514,1.26466238761,0.014925531311,-0.0369981091364,0.0342508074847,0.129145864249,0.99034305564
1548944322131347185,68572,1548944322131347185,/world,vicon/target3/target3,-0.0544229441666,1.26463693928,0.0149421512285,-0.0365384388223,0.0330028893324,0.130288863235,0.99025277778
1548944322136323037,68573,1548944322136323037,/world,vicon/target3/target3,-0.0544206276968,1.26462686093,0.0149815468065,-0.0375547911008,0.0340567218499,0.129944212345,0.990224357931
1548944322141305013,68574,1548944322141305013,/world,vicon/target3/target3,-0.054406479204,1.2646329362,0.01499739082,-0.0365585737062,0.0328301526053,0.129642263039,0.990342635355
1548944322146330730,68575,1548944322146330730,/world,vicon/target3/target3,-0.0544252798616,1.26463835441,0.0149634997863,-0.0367329113902,0.0339473348122,0.129858908608,0.990270132608
1548944322151340478,68576,1548944322151340478,/world,vicon/target3/target3,-0.0544993894985,1.26466944931,0.0148945786143,-0.0365882131907,0.0335378126133,0.129747201475,0.990304085365
1548944322156348516,68577,1548944322156348516,/world,vicon/target3/target3,-0.0545100209176,1.26495424435,0.0151261562196,-0.0320809019091,0.0250174856946,0.131203552271,0.99052035265
1548944322161290597,68578,1548944322161290597,/world,vicon/target3/target3,-0.0549745505405,1.2647140372,0.0147332308353,-0.0485484671518,0.042584858622,0.131749420496,0.989177267406
1548944322166310138,68579,1548944322166310138,/world,vicon/target3/target3,-0.0544106517492,1.26463776153,0.0149707681432,-0.0371308359256,0.0334637479767,0.130446046022,0.990194580712
1548944322171278104,68580,1548944322171278104,/world,vicon/target3/target3,-0.0544250994314,1.26464756225,0.0150180340327,-0.0350051573591,0.0328630670674,0.129769330502,0.990381027
1548944322176328563,68581,1548944322176328563,/world,vicon/target3/target3,-0.0544252461022,1.26467570866,0.0149702936519,-0.0381852735347,0.0351129915666,0.129525928417,0.990218156053
1548944322181344947,68582,1548944322181344947,/world,vicon/target3/target3,-0.0544424038149,1.26468027788,0.0149887821286,-0.0346636449711,0.0322756773068,0.130185027863,0.99035779943
1548944322186340151,68583,1548944322186340151,/world,vicon/target3/target3,-0.0544912483162,1.26465000547,0.01492104537,-0.0351385521718,0.0341429241662,0.129751365891,0.990335360335
